word,pos,prepos,nxtpos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO
elbow,NN,PRP$,VBZ,Therapeutic_or_Preventive_Procedure,B,medication,2,0,B
wrists,VBZ,NN,NNS,Therapeutic_or_Preventive_Procedure,I,medication,2,0,B
hips,NNS,VBZ,NNS,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
knees,NNS,NNS,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,NNS,NNS,Idea_or_Concept,B,NA,4,0,B
ankles,NNS,CC,VBP,Body_Location_or_Region,B,organ,2,0,B
have,VBP,NNS,VBN,Qualitative_Concept,B,NA,0,0,B
become,VBN,VBP,RB,NA,B,NA,0,0,B
very,RB,VBN,JJ,Qualitative_Concept,B,NA,4,0,B
severe,JJ,RB,.,Qualitative_Concept,I,NA,4,2,B
.,.,JJ,end,NA,B,NA,0,0,B
i,NN,start,VBP,NA,B,NA,0,0,B
feel,VBP,NN,JJ,Mental_Process,B,NA,0,0,B
joint,JJ,VBP,NN,Body_Space_or_Junction,B,NA,3,0,B
pain,NN,JJ,NN,Sign_or_Symptom,B,symptom,3,0,I
tenderness,NN,NN,CC,Sign_or_Symptom,I,symptom,3,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
stiffness,NN,CC,.,Sign_or_Symptom,I,symptom,3,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NN,start,MD,NA,B,NA,0,0,B
can,MD,NN,RB,Quantitative_Concept,B,NA,4,8,B
not,RB,MD,VB,Finding,I,NA,4,5,B
move,VB,RB,DT,Organism_Function,B,symptom,0,0,B
the,DT,VB,JJ,NA,B,NA,4,0,B
joint,JJ,DT,RB,Body_Space_or_Junction,B,NA,3,0,B
freely,RB,JJ,.,Qualitative_Concept,B,NA,0,0,B
.,.,RB,end,NA,B,NA,0,0,B
there,RB,start,VB,NA,B,NA,4,0,B
be,VB,RB,JJR,NA,B,NA,0,0,B
warmth,JJR,VB,CC,Finding,B,NA,3,0,B
and,CC,JJR,JJ,Idea_or_Concept,B,NA,4,0,B
red,JJ,CC,NN,Sign_or_Symptom,B,symptom,4,15,B
skin,NN,JJ,IN,Sign_or_Symptom,I,symptom,2,0,B
over,IN,NN,DT,Spatial_Concept,B,NA,0,0,B
the,DT,IN,JJ,NA,B,NA,4,0,B
affect,JJ,DT,NN,Mental_Process,B,NA,0,0,B
joint,NN,JJ,.,Body_Space_or_Junction,B,NA,3,0,B
.,.,NN,end,NA,B,NA,0,0,B
there,RB,start,VB,NA,B,NA,4,0,B
be,VB,RB,NN,NA,B,NA,0,0,B
weakness,NN,VB,CC,Sign_or_Symptom,B,symptom,0,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
muscle,NN,CC,NN,Sign_or_Symptom,I,symptom,2,0,B
waste,NN,NN,IN,Disease_or_Syndrome,B,disease,0,0,B
around,IN,NN,DT,Idea_or_Concept,B,NA,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
joint,NN,DT,.,Body_Space_or_Junction,B,NA,3,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
do,VBP,NNS,RB,Qualitative_Concept,B,NA,0,0,B
not,RB,VBP,VB,Finding,I,NA,4,5,B
know,VB,RB,IN,Qualitative_Concept,I,NA,0,0,B
if,IN,VB,DT,NA,B,NA,0,0,B
this,DT,IN,VB,Eukaryote,B,NA,4,0,B
be,VB,DT,JJ,NA,B,NA,0,0,B
relate,JJ,VB,TO,Organic_Chemical,B,NA,0,0,B
to,TO,JJ,VB,Functional_Concept,I,NA,0,0,B
menopause,VB,TO,NN,Physiologic_Function,B,symptom,3,0,B
arthritis,NN,VB,CC,Disease_or_Syndrome,B,disease,3,0,B
or,CC,NN,NN,NA,B,NA,0,0,B
something,NN,CC,RB,Finding,B,NA,0,0,B
else,RB,NN,CC,Finding,I,NA,0,0,B
but,CC,RB,PRP,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B
it,PRP,CC,VB,NA,B,NA,0,0,B
be,VB,PRP,VBN,NA,B,NA,0,0,B
make,VBN,VB,PRP$,Intellectual_Product,B,NA,0,0,B
my,PRP$,VBN,NN,NA,B,NA,0,0,B
life,NN,PRP$,DT,Idea_or_Concept,B,NA,0,0,B
a,DT,NN,NN,NA,B,NA,0,0,B
misery,NN,DT,.,NA,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
have,VBP,NNS,VBN,Qualitative_Concept,B,NA,0,0,B
physio,VBN,VBP,IN,NA,B,NA,0,0,B
on,IN,VBN,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,CD,NA,B,NA,0,0,B
hips,CD,PRP$,NNS,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
years,NNS,CD,RB,Temporal_Concept,B,NA,5,0,B
ago,RB,NNS,VBD,NA,B,NA,4,10,B
hydro,VBD,RB,NN,NA,B,NA,0,0,B
therapy,NN,VBD,CC,Therapeutic_or_Preventive_Procedure,B,medication,0,0,B
and,CC,NN,VB,Idea_or_Concept,B,NA,4,0,B
acupunture,VB,CC,DT,NA,B,NA,0,0,B
the,DT,VB,NN,NA,B,NA,4,0,B
acupunture,NN,DT,VB,NA,B,NA,0,0,B
be,VB,NN,JJ,NA,B,NA,0,0,B
good,JJ,VB,IN,Qualitative_Concept,B,NA,4,9,B
for,IN,JJ,DT,Qualitative_Concept,B,NA,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
muscle,NN,DT,NN,Sign_or_Symptom,I,symptom,2,0,B
spasms,NN,NN,IN,Sign_or_Symptom,I,symptom,0,0,B
in,IN,NN,PRP$,Spatial_Concept,I,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
bum,NN,PRP$,NN,Population_Group,B,NA,0,0,B
i,NN,NN,VB,NA,B,NA,0,0,B
be,VB,NN,RB,NA,B,NA,0,0,B
now,RB,VB,RB,Temporal_Concept,B,NA,0,0,B
back,RB,RB,TO,Body_Location_or_Region,B,organ,4,1,B
to,TO,RB,DT,Functional_Concept,I,NA,0,0,B
the,DT,TO,JJ,NA,B,NA,4,0,B
same,JJ,DT,NN,Qualitative_Concept,B,NA,0,0,B
stage,NN,JJ,IN,Qualitative_Concept,B,NA,0,0,B
as,IN,NN,JJ,NA,B,NA,0,0,B
i,JJ,IN,VB,NA,B,NA,0,0,B
be,VB,JJ,IN,NA,B,NA,0,0,B
with,IN,VB,PRP$,Qualitative_Concept,B,NA,4,0,B
my,PRP$,IN,NNS,NA,B,NA,0,0,B
hips,NNS,PRP$,RB,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
then,RB,NNS,RB,Temporal_Concept,B,NA,4,0,B
due,RB,RB,TO,Functional_Concept,B,NA,0,0,B
to,TO,RB,DT,Functional_Concept,I,NA,0,0,B
a,DT,TO,NN,NA,B,NA,0,0,B
job,NN,DT,NN,Finding,B,NA,0,0,B
change,NN,NN,CC,Finding,I,NA,0,0,B
but,CC,NN,PRP,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B
it,PRP,CC,VB,NA,B,NA,0,0,B
be,VB,PRP,DT,NA,B,NA,0,0,B
the,DT,VB,JJ,NA,B,NA,4,0,B
other,JJ,DT,NN,Pharmacologic_Substance,B,NA,4,13,B
joint,NN,JJ,RB,Body_Space_or_Junction,B,NA,3,0,B
now,RB,NN,VBZ,Temporal_Concept,B,NA,0,0,B
i,VBZ,RB,MD,NA,B,NA,0,0,B
would,MD,VBZ,VB,NA,B,NA,0,0,B
love,VB,MD,TO,Mental_Process,B,NA,0,0,B
to,TO,VB,VB,Functional_Concept,I,NA,0,0,B
lie,VB,TO,IN,Spatial_Concept,B,NA,0,0,B
in,IN,VB,NN,Spatial_Concept,I,NA,0,0,B
bed,NN,IN,WRB,Spatial_Concept,I,NA,0,0,B
when,WRB,NN,NN,Temporal_Concept,B,NA,0,0,B
i,NN,WRB,VBP,NA,B,NA,0,0,B
have,VBP,NN,DT,Qualitative_Concept,B,NA,0,0,B
the,DT,VBP,NN,NA,B,NA,4,0,B
chance,NN,DT,RB,Qualitative_Concept,B,NA,0,0,B
just,RB,NN,TO,NA,B,NA,0,0,B
to,TO,RB,VB,Functional_Concept,I,NA,0,0,B
rest,VB,TO,CC,Daily_or_Recreational_Activity,B,normal_activity,0,0,B
but,CC,VB,PRP,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B
it,PRP,CC,VB,NA,B,NA,0,0,B
be,VB,PRP,RBR,NA,B,NA,0,0,B
more,RBR,VB,JJ,Functional_Concept,B,NA,4,7,B
painful,JJ,RBR,NN,Sign_or_Symptom,B,symptom,0,0,B
lie,NN,JJ,IN,Spatial_Concept,B,NA,0,0,B
in,IN,NN,NN,Spatial_Concept,I,NA,0,0,B
bed,NN,IN,NN,Spatial_Concept,I,NA,0,0,B
i,NN,NN,VBP,NA,B,NA,0,0,B
get,VBP,NN,IN,Finding,I,NA,0,0,B
about,IN,VBP,CD,Qualitative_Concept,B,NA,0,0,B
4,CD,IN,NNS,Temporal_Concept,B,NA,0,0,B
hours,NNS,CD,IN,Temporal_Concept,I,NA,5,0,B
of,IN,NNS,NN,NA,B,NA,0,0,B
rest,NN,IN,RB,Daily_or_Recreational_Activity,B,normal_activity,0,0,B
then,RB,NN,DT,Temporal_Concept,B,NA,4,0,B
the,DT,RB,NN,NA,B,NA,4,0,B
pain,NN,DT,NN,Sign_or_Symptom,B,symptom,3,0,I
kick,NN,NN,IN,NA,B,NA,0,0,B
in,IN,NN,RB,Spatial_Concept,I,NA,0,0,B
again,RB,IN,CC,NA,B,NA,0,0,B
and,CC,RB,VB,Idea_or_Concept,B,NA,4,0,B
i,VB,CC,MD,NA,B,NA,0,0,B
can,MD,VB,RB,Quantitative_Concept,B,NA,4,8,B
not,RB,MD,VB,Finding,I,NA,4,5,B
get,VB,RB,JJ,Finding,I,NA,0,0,B
comfortable.,JJ,VB,``,NA,B,NA,0,0,B
``,``,JJ,NN,NA,B,NA,0,0,B
],NN,``,end,NA,B,NA,0,0,B
[,JJ,start,NN,NA,B,NA,0,0,B
huntington,NN,JJ,VB,Disease_or_Syndrome,B,disease,0,0,B
be,VB,NN,JJ,NA,B,NA,0,0,B
diseasehd,JJ,VB,NN,NA,B,NA,0,0,B
run,NN,JJ,IN,Temporal_Concept,B,NA,0,0,B
in,IN,NN,PRP$,Quantitative_Concept,I,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
family,NN,PRP$,.,Family_Group,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
thereis,JJ,start,JJ,NA,B,NA,4,0,B
subtle,JJ,JJ,NN,NA,B,NA,4,8,B
change,NN,JJ,IN,Quantitative_Concept,B,NA,0,0,B
in,IN,NN,PRP$,Quantitative_Concept,I,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
personality,NN,PRP$,CC,Mental_Process,B,NA,0,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
mood,NN,CC,NN,Mental_or_Behavioral_Dysfunction,B,symptom,0,0,B
swing,NN,NN,.,Mental_or_Behavioral_Dysfunction,I,symptom,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
have,VBP,NNS,NNS,Qualitative_Concept,B,NA,0,0,B
problems,NNS,VBP,IN,Idea_or_Concept,B,NA,3,0,B
with,IN,NNS,NN,Qualitative_Concept,B,NA,4,0,B
movement,NN,IN,.,Organism_Function,B,symptom,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
there,RB,start,VB,NA,B,NA,4,0,B
be,VB,RB,JJ,NA,B,NA,0,0,B
involuntary,JJ,VB,NN,Sign_or_Symptom,B,symptom,0,0,B
movement,NN,JJ,.,Organism_Function,B,symptom,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
in,IN,start,JJ,Quantitative_Concept,I,NA,0,0,B
particular,JJ,IN,PRP,NA,B,NA,4,8,B
it,PRP,JJ,VBP,NA,B,NA,0,0,B
tend,VBP,PRP,TO,NA,B,NA,2,0,B
to,TO,VBP,VB,NA,B,NA,0,0,B
affect,VB,TO,PRP$,Mental_Process,B,NA,0,0,B
my,PRP$,VB,NN,NA,B,NA,0,0,B
head,NN,PRP$,NN,Body_Location_or_Region,B,organ,2,0,B
face,NN,NN,NN,Body_Location_or_Region,B,organ,2,0,B
arm,NN,NN,CC,Body_Location_or_Region,B,organ,2,0,B
or,CC,NN,NN,NA,B,NA,0,0,B
legs,NN,CC,.,Body_Location_or_Region,B,organ,2,0,B
.,.,NN,end,NA,B,NA,0,0,B
each,DT,start,NN,Quantitative_Concept,B,NA,0,0,B
movement,NN,DT,VBZ,Organism_Function,B,symptom,0,0,B
happen,VBZ,NN,RB,Activity,B,NA,0,0,B
suddenly,RB,VBZ,.,Finding,B,NA,0,0,B
.,.,RB,end,NA,B,NA,0,0,B
in,IN,start,DT,Quantitative_Concept,I,NA,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
begin,NN,DT,NN,Temporal_Concept,B,NA,0,0,B
i,NN,NN,RB,NA,B,NA,0,0,B
just,RB,NN,VBP,NA,B,NA,0,0,B
think,VBP,RB,IN,Mental_Process,B,NA,4,8,B
that,IN,VBP,NN,NA,B,NA,4,0,B
i,NN,IN,VB,NA,B,NA,0,0,B
be,VB,NN,NN,NA,B,NA,0,0,B
fidgety,NN,VB,:,Finding,B,NA,0,0,B
;,:,NN,NNS,NA,B,NA,0,0,B
i,NNS,:,VBP,NA,B,NA,0,0,B
have,VBP,NNS,VBN,Qualitative_Concept,B,NA,0,0,B
spasm,VBN,VBP,IN,Sign_or_Symptom,B,symptom,0,0,B
in,IN,VBN,PRP$,Quantitative_Concept,I,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
muscle,NN,PRP$,RB,Tissue,B,NA,2,0,B
usually,RB,NN,DT,Intellectual_Product,B,NA,4,6,B
the,DT,RB,NN,NA,B,NA,4,0,B
muscle,NN,DT,IN,Tissue,B,NA,2,0,B
of,IN,NN,PRP$,Finding,I,NA,3,0,I
my,PRP$,IN,NN,NA,B,NA,0,0,B
shoulder,NN,PRP$,NN,Body_Location_or_Region,B,organ,2,0,B
neck,NN,NN,NN,Body_Location_or_Region,B,organ,2,0,B
arm,NN,NN,CC,Body_Location_or_Region,B,organ,2,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
legs,NN,CC,.,Body_Location_or_Region,B,organ,2,0,B
.,.,NN,end,NA,B,NA,0,0,B
swallow,VB,start,NNS,Functional_Concept,B,NA,1,0,B
problems,NNS,VB,VB,Idea_or_Concept,B,NA,3,0,B
be,VB,NNS,JJ,NA,B,NA,0,0,B
common,JJ,VB,.,Quantitative_Concept,B,NA,4,8,B
.,.,JJ,end,NA,B,NA,0,0,B
lack,NN,start,IN,Finding,B,NA,3,0,B
of,IN,NN,NN,Finding,I,NA,3,0,I
concentration,NN,IN,JJ,Finding,I,NA,3,0,I
short,JJ,NN,NN,Mental_Process,B,NA,4,8,B
term,NN,JJ,NN,Mental_Process,I,NA,0,0,B
memory,NN,NN,NN,Mental_Process,I,NA,0,0,B
lapse,NN,NN,CC,Mental_or_Behavioral_Dysfunction,I,symptom,0,0,B
and,CC,NN,NNS,Idea_or_Concept,B,NA,4,0,B
problems,NNS,CC,IN,Idea_or_Concept,B,NA,3,0,B
with,IN,NNS,NN,Qualitative_Concept,B,NA,4,0,B
orientation,NN,IN,VB,Mental_Process,B,NA,0,0,B
be,VB,NN,JJ,NA,B,NA,0,0,B
common,JJ,VB,.,Quantitative_Concept,B,NA,4,8,B
.,.,JJ,end,NA,B,NA,0,0,B
i,JJ,start,VBP,NA,B,NA,0,0,B
notice,VBP,JJ,IN,NA,B,NA,0,0,B
that,IN,VBP,VBZ,NA,B,NA,4,0,B
i,VBZ,IN,VBP,NA,B,NA,0,0,B
become,VBP,VBZ,JJ,NA,B,NA,0,0,B
irritable,JJ,VBP,RB,Finding,B,NA,0,0,B
easily,RB,JJ,NN,Qualitative_Concept,B,NA,4,5,B
agitate,NN,RB,CC,Sign_or_Symptom,B,symptom,0,0,B
and,CC,NN,VB,Idea_or_Concept,B,NA,4,0,B
start,VB,CC,TO,Temporal_Concept,B,NA,0,0,B
to,TO,VB,VB,NA,B,NA,0,0,B
lose,VB,TO,NN,NA,B,NA,0,0,B
interest,NN,VB,IN,Mental_Process,B,NA,0,0,B
in,IN,NN,NNS,Quantitative_Concept,I,NA,0,0,B
things,NNS,IN,IN,Entity,B,NA,4,8,B
that,IN,NNS,VBP,NA,B,NA,4,0,B
i,VBP,IN,RB,NA,B,NA,0,0,B
previously,RB,VBP,VBN,NA,B,NA,4,10,B
enjoyed.,VBN,RB,``,NA,B,NA,0,0,B
``,``,VBN,JJ,NA,B,NA,0,0,B
],JJ,``,end,NA,B,NA,0,0,B
[,NN,start,NNS,NA,B,NA,0,0,B
i,NNS,NN,VBP,NA,B,NA,0,0,B
have,VBP,NNS,VBN,Qualitative_Concept,B,NA,0,0,B
swell,VBN,VBP,NNS,Pathologic_Function,B,NA,1,0,B
glands,NNS,VBN,IN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
behind,IN,NNS,DT,Spatial_Concept,B,NA,0,0,B
the,DT,IN,NNS,Body_Location_or_Region,I,organ,4,0,B
ears,NNS,DT,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,NNS,IN,Idea_or_Concept,B,NA,4,0,B
at,IN,CC,DT,NA,B,NA,0,0,B
the,DT,IN,NN,Body_Location_or_Region,I,organ,4,0,B
back,NN,DT,IN,Body_Location_or_Region,B,organ,4,1,B
of,IN,NN,DT,Body_Location_or_Region,I,organ,0,0,B
the,DT,IN,NN,Body_Location_or_Region,I,organ,4,0,B
neck,NN,DT,.,Body_Location_or_Region,I,organ,2,0,B
.,.,NN,end,NA,B,NA,0,0,B
the,DT,start,NNS,Body_Location_or_Region,I,organ,4,0,B
glands,NNS,DT,RB,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
gradually,RB,NNS,VBP,NA,B,NA,0,0,B
go,VBP,RB,RB,NA,B,NA,0,0,B
back,RB,VBP,TO,Body_Location_or_Region,B,organ,4,1,B
to,TO,RB,JJ,NA,B,NA,0,0,B
normal,JJ,TO,IN,Qualitative_Concept,B,NA,4,6,B
over,IN,JJ,DT,Spatial_Concept,B,NA,0,0,B
a,DT,IN,NN,NA,B,NA,0,0,B
week,NN,DT,CC,Temporal_Concept,B,NA,5,0,B
or,CC,NN,RB,NA,B,NA,0,0,B
so,RB,CC,.,NA,B,NA,0,0,B
.,.,RB,end,NA,B,NA,0,0,B
a,DT,start,JJ,NA,B,NA,0,0,B
spotty,JJ,DT,NN,Qualitative_Concept,B,NA,0,0,B
pink,NN,JJ,JJ,Qualitative_Concept,B,NA,2,0,B
red,JJ,NN,NN,Qualitative_Concept,B,NA,3,0,B
rash,NN,JJ,NN,Sign_or_Symptom,B,symptom,1,0,B
develop,NN,NN,.,NA,B,NA,4,7,B
.,.,NN,end,NA,B,NA,0,0,B
the,DT,start,NN,Body_Location_or_Region,I,organ,4,0,B
rash,NN,DT,RB,Sign_or_Symptom,B,symptom,1,0,B
usually,RB,NN,VBP,Intellectual_Product,B,NA,4,6,B
start,VBP,RB,IN,Temporal_Concept,B,NA,0,0,B
behind,IN,VBP,DT,Spatial_Concept,B,NA,0,0,B
the,DT,IN,NNS,Body_Location_or_Region,I,organ,4,0,B
ears,NNS,DT,RB,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
then,RB,NNS,VBP,Temporal_Concept,B,NA,4,0,B
spread,VBP,RB,TO,Qualitative_Concept,B,NA,4,7,B
to,TO,VBP,DT,NA,B,NA,0,0,B
the,DT,TO,NN,Body_Location_or_Region,I,organ,4,0,B
face,NN,DT,CC,Body_Location_or_Region,B,organ,2,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
neck,NN,CC,CC,Body_Location_or_Region,I,organ,2,0,B
and,CC,NN,RB,Idea_or_Concept,B,NA,4,0,B
then,RB,CC,VB,Temporal_Concept,B,NA,4,0,B
spread,VB,RB,TO,Qualitative_Concept,B,NA,4,7,B
to,TO,VB,DT,NA,B,NA,0,0,B
the,DT,TO,NN,Body_Location_or_Region,I,organ,4,0,B
rest,NN,DT,IN,Daily_or_Recreational_Activity,B,normal_activity,0,0,B
of,IN,NN,DT,Body_Location_or_Region,I,organ,0,0,B
the,DT,IN,NN,Body_Location_or_Region,I,organ,4,0,B
body,NN,DT,.,Anatomical_Structure,B,organ,2,0,B
.,.,NN,end,NA,B,NA,0,0,B
the,DT,start,NN,Body_Location_or_Region,I,organ,4,0,B
rash,NN,DT,JJ,Sign_or_Symptom,B,symptom,1,0,B
last,JJ,NN,CD,Qualitative_Concept,B,NA,4,10,B
3,CD,JJ,CD,Finding,B,NA,0,0,B
5,CD,CD,NNS,Finding,I,NA,0,0,B
days,NNS,CD,IN,Finding,I,NA,5,0,B
before,IN,NNS,NN,Temporal_Concept,B,NA,4,10,B
fade,NN,IN,.,Mental_Process,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
a,DT,start,JJ,NA,B,NA,0,0,B
mild,JJ,DT,NN,Qualitative_Concept,B,NA,0,0,B
raise,NN,JJ,NN,Finding,B,NA,4,7,B
temperature,NN,NN,NN,Finding,I,NA,0,0,B
fever,NN,NN,JJ,Sign_or_Symptom,B,symptom,1,0,B
cold,JJ,NN,NN,Disease_or_Syndrome,B,disease,0,0,B
cough,NN,JJ,CC,Sign_or_Symptom,I,symptom,1,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
sore,NN,CC,NN,Sign_or_Symptom,B,symptom,3,0,B
throat,NN,NN,.,Sign_or_Symptom,I,symptom,3,0,I
.,.,NN,end,NA,B,NA,0,0,B
sore,RB,start,JJ,Sign_or_Symptom,B,symptom,3,0,B
red,JJ,RB,NN,Qualitative_Concept,B,NA,3,0,B
eye,NN,JJ,NN,Sign_or_Symptom,I,symptom,3,0,I
conjunctivitis,NN,NN,VB,Disease_or_Syndrome,B,disease,3,0,B
be,VB,NN,RB,NA,B,NA,0,0,B
there,RB,VB,.,NA,B,NA,4,0,B
.,.,RB,end,NA,B,NA,0,0,B
joint,JJ,start,NN,Sign_or_Symptom,B,symptom,3,0,B
pain,NN,JJ,CC,Sign_or_Symptom,I,symptom,3,0,I
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
headache,NN,CC,.,Sign_or_Symptom,B,symptom,1,0,B
.,.,NN,end,NA,B,NA,0,0,B
feel,VB,start,JJ,Sign_or_Symptom,B,symptom,0,0,B
weak,JJ,VB,CC,Sign_or_Symptom,I,symptom,1,0,B
and,CC,JJ,NN,Idea_or_Concept,B,NA,4,0,B
tired.,NN,CC,'',NA,B,NA,1,0,B
','',NN,NN,NA,B,NA,0,0,B
],NN,'',end,NA,B,NA,0,0,B
[,VB,start,PRP$,NA,B,NA,0,0,B
my,PRP$,VB,NN,NA,B,NA,0,0,B
son,NN,PRP$,CD,Family_Group,B,NA,4,12,B
14,CD,NN,NNS,NA,B,NA,0,0,B
years,NNS,CD,JJ,Temporal_Concept,B,NA,5,0,B
old,JJ,NNS,VBP,Temporal_Concept,B,NA,4,14,B
have,VBP,JJ,VB,Qualitative_Concept,B,NA,0,0,B
be,VB,VBP,VBN,NA,B,NA,0,0,B
show,VBN,VB,NN,Animal,B,NA,0,0,B
sign,NN,VBN,IN,Finding,B,NA,0,0,B
of,IN,NN,NN,NA,B,NA,0,0,B
narcolepsy,NN,IN,IN,Disease_or_Syndrome,B,disease,0,0,B
for,IN,NN,IN,Qualitative_Concept,B,NA,0,0,B
over,IN,IN,DT,Spatial_Concept,B,NA,0,0,B
a,DT,IN,NN,Qualitative_Concept,B,NA,0,0,B
year,NN,DT,RB,Temporal_Concept,B,NA,5,0,B
now,RB,NN,.,Temporal_Concept,B,NA,0,0,B
.,.,RB,end,NA,B,NA,0,0,B
i,RB,start,VB,NA,B,NA,0,0,B
be,VB,RB,RB,NA,B,NA,0,0,B
just,RB,VB,RB,NA,B,NA,0,0,B
officially,RB,RB,JJ,NA,B,NA,0,0,B
diagnose,JJ,RB,IN,Finding,B,NA,0,0,B
with,IN,JJ,NN,Qualitative_Concept,B,NA,4,0,B
narcolepsy,NN,IN,DT,Disease_or_Syndrome,B,disease,0,0,B
a,DT,NN,NN,Qualitative_Concept,B,NA,0,0,B
year,NN,DT,RB,Temporal_Concept,B,NA,5,0,B
ago,RB,NN,.,NA,B,NA,4,10,B
.,.,RB,end,NA,B,NA,0,0,B
in,IN,start,NN,NA,B,NA,0,0,B
school,NN,IN,PRP$,Manufactured_Object,B,NA,0,0,B
his,PRP$,NN,NNS,Pharmacologic_Substance,B,NA,4,12,B
teachers,NNS,PRP$,VBP,Professional_or_Occupational_Group,B,NA,0,0,B
say,VBP,NNS,PRP,NA,B,NA,0,0,B
he,PRP,VBP,MD,NA,B,NA,0,0,B
can,MD,PRP,RB,Quantitative_Concept,B,NA,4,8,B
not,RB,MD,VB,Finding,I,NA,4,5,B
stay,VB,RB,RB,Pharmacologic_Substance,B,NA,0,0,B
awake,RB,VB,.,Pharmacologic_Substance,I,NA,0,0,B
.,.,RB,end,NA,B,NA,0,0,B
he,PRP,start,VB,NA,B,NA,0,0,B
tell,VB,PRP,PRP,NA,B,NA,0,0,B
me,PRP,VB,IN,NA,B,NA,0,0,B
of,IN,PRP,NNS,NA,B,NA,0,0,B
hallucinations,NNS,IN,WRB,Mental_or_Behavioral_Dysfunction,B,symptom,1,0,B
when,WRB,NNS,NN,Temporal_Concept,B,NA,0,0,B
fall,NN,WRB,RB,Finding,B,NA,0,0,B
asleep,RB,NN,NNS,Finding,B,NA,0,0,B
and/or,NNS,RB,VBP,NA,B,NA,0,0,B
wake,VBP,NNS,RP,Pharmacologic_Substance,B,NA,0,0,B
up,RP,VBP,.,Pharmacologic_Substance,I,NA,0,0,B
.,.,RP,end,NA,B,NA,0,0,B
he,PRP,start,VB,NA,B,NA,0,0,B
tell,VB,PRP,PRP,NA,B,NA,0,0,B
me,PRP,VB,IN,NA,B,NA,0,0,B
that,IN,PRP,IN,NA,B,NA,4,0,B
on,IN,IN,DT,NA,B,NA,0,0,B
some,DT,IN,NNS,Quantitative_Concept,B,NA,4,8,B
mornings,NNS,DT,CC,Temporal_Concept,B,NA,5,0,B
or,CC,NNS,IN,Conceptual_Entity,I,NA,0,0,B
after,IN,CC,DT,Temporal_Concept,B,NA,4,10,B
a,DT,IN,NN,Qualitative_Concept,B,NA,0,0,B
nap,NN,DT,PRP,Physiologic_Function,B,symptom,0,0,B
he,PRP,NN,MD,NA,B,NA,0,0,B
can,MD,PRP,RB,Quantitative_Concept,B,NA,4,8,B
not,RB,MD,VB,Finding,I,NA,4,5,B
move,VB,RB,.,Organism_Function,B,symptom,0,0,B
.,.,VB,end,NA,B,NA,0,0,B
he,PRP,start,VB,NA,B,NA,0,0,B
say,VB,PRP,PRP,NA,B,NA,0,0,B
he,PRP,VB,MD,NA,B,NA,0,0,B
can,MD,PRP,VB,Quantitative_Concept,B,NA,4,8,B
talk,VB,MD,CC,Organism_Function,B,symptom,0,0,B
but,CC,VB,PRP,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B
he,PRP,CC,MD,NA,B,NA,0,0,B
can,MD,PRP,RB,Quantitative_Concept,B,NA,4,8,B
not,RB,MD,VB,Finding,I,NA,4,5,B
move,VB,RB,.,Organism_Function,B,symptom,0,0,B
.,.,VB,end,NA,B,NA,0,0,B
he,PRP,start,VBP,NA,B,NA,0,0,B
