word,pos,prepos,nxtpos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO,tag,bio
this,DT,start,VB,Eukaryote,B,NA,4,0,B,others,B
be,VB,DT,RB,NA,B,NA,0,0,B,others,B
gradually,RB,VB,JJ,NA,B,NA,0,0,B,others,B
become,JJ,RB,NN,NA,B,NA,0,0,B,others,B
worse,NN,JJ,IN,Finding,B,NA,4,2,B,modifier,B
over,IN,NN,DT,Spatial_Concept,B,NA,0,0,B,others,B
a,DT,IN,JJ,NA,B,NA,0,0,B,others,B
few,JJ,DT,NNS,Quantitative_Concept,B,NA,4,8,B,modifier,B
weeks,NNS,JJ,.,Temporal_Concept,B,NA,5,0,B,time,i
.,.,NNS,end,NA,B,NA,0,0,B,others,B
pain,NN,start,IN,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
in,IN,NN,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
hip,NN,DT,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
and,CC,NN,JJ,Idea_or_Concept,B,NA,4,0,B,others,B
groin,JJ,CC,NN,Body_Location_or_Region,B,organ,2,0,B,organ,B
area,NN,JJ,.,Spatial_Concept,B,NA,0,0,B,others,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
sometimes,RB,start,RB,Temporal_Concept,B,NA,4,8,B,modifier,B
pain,RB,RB,VB,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
be,VB,RB,VBN,NA,B,NA,0,0,B,others,B
felt,VBN,VB,RB,NA,B,NA,0,0,B,others,B
just,RB,VBN,IN,NA,B,NA,0,0,B,others,B
in,IN,RB,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
knee,NN,DT,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
or,CC,NN,DT,NA,B,NA,0,0,B,others,B
the,DT,CC,JJ,NA,B,NA,4,0,B,others,B
thigh,JJ,DT,RB,Body_Location_or_Region,B,organ,2,0,B,organ,B
instead,RB,JJ,IN,NA,B,NA,2,0,B,others,B
of,IN,RB,IN,NA,B,NA,0,0,B,others,B
in,IN,IN,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
hip,NN,DT,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
there,RB,start,VB,NA,B,NA,4,0,B,others,B
be,VB,RB,NN,NA,B,NA,0,0,B,others,B
stiffness,NN,VB,CC,Sign_or_Symptom,B,symptom,3,0,B,symptom,B
and,CC,NN,DT,Idea_or_Concept,B,NA,4,0,B,others,B
a,DT,CC,VB,NA,B,NA,0,0,B,others,B
reduce,VB,DT,NN,Qualitative_Concept,B,NA,4,8,B,modifier,B
range,NN,VB,IN,Quantitative_Concept,B,NA,4,15,B,modifier,i
of,IN,NN,NN,NA,B,NA,0,0,B,others,i
movement,NN,IN,IN,Organism_Function,B,symptom,0,0,B,symptom,i
of,IN,NN,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,JJ,NA,B,NA,4,0,B,others,B
affect,JJ,DT,NN,Mental_Process,B,NA,0,0,B,others,B
hip,NN,JJ,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
the,DT,start,JJ,NA,B,NA,4,0,B,others,B
affect,JJ,DT,NN,Mental_Process,B,NA,0,0,B,others,B
leg,NN,JJ,VB,Body_Location_or_Region,B,organ,2,0,B,organ,i
be,VB,NN,VBN,NA,B,NA,0,0,B,others,B
become,VBN,VB,RB,NA,B,NA,0,0,B,others,B
slightly,RB,VBN,RBR,Qualitative_Concept,B,NA,4,8,B,modifier,B
thinner,RBR,RB,.,NA,B,NA,0,0,B,others,i
.,.,RBR,end,NA,B,NA,0,0,B,others,B
the,DT,start,JJ,NA,B,NA,4,0,B,others,B
affect,JJ,DT,NN,Mental_Process,B,NA,0,0,B,others,B
leg,NN,JJ,VB,Body_Location_or_Region,B,organ,2,0,B,organ,i
be,VB,NN,VBN,NA,B,NA,0,0,B,others,B
look,VBN,VB,JJR,Organism_Attribute,B,NA,0,0,B,others,B
shorter,JJR,VBN,IN,NA,B,NA,4,8,B,modifier,B
than,IN,JJR,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,JJ,NA,B,NA,4,0,B,others,B
good,JJ,DT,NN,Qualitative_Concept,B,NA,4,9,B,modifier,B
leg.,NN,JJ,POS,NA,B,NA,2,0,B,organ,i
',POS,NN,NN,NA,B,NA,0,0,B,others,B
],NN,POS,end,NA,B,NA,0,0,B,others,B
[,VB,start,DT,NA,B,NA,0,0,B,others,B
a,DT,VB,JJ,NA,B,NA,0,0,B,others,B
small,JJ,DT,NN,Quantitative_Concept,B,NA,3,0,B,modifier,B
area,NN,JJ,IN,Spatial_Concept,B,NA,0,0,B,others,i
of,IN,NN,PRP$,NA,B,NA,0,0,B,others,i
my,PRP$,IN,JJ,NA,B,NA,0,0,B,others,i
skin,JJ,PRP$,NN,Body_System,B,organ,2,0,B,organ,i
tend,NN,JJ,TO,NA,B,NA,2,0,B,others,B
to,TO,NN,VB,NA,B,NA,0,0,B,others,i
spread,VB,TO,NNS,Qualitative_Concept,B,NA,4,7,B,modifier,i
outwards,NNS,VB,.,Spatial_Concept,B,NA,0,0,B,others,B
.,.,NNS,end,NA,B,NA,0,0,B,others,B
it,PRP,start,RB,NA,B,NA,0,0,B,others,B
typically,RB,PRP,VB,NA,B,NA,0,0,B,others,B
develop,VB,RB,IN,NA,B,NA,4,7,B,others,B
into,IN,VB,DT,Functional_Concept,B,NA,0,0,B,others,B
a,DT,IN,NN,NA,B,NA,0,0,B,others,B
round,NN,DT,JJ,Spatial_Concept,B,NA,0,0,B,others,B
red,JJ,NN,NN,Qualitative_Concept,B,NA,4,15,B,modifier,B
inflame,NN,JJ,NN,NA,B,NA,4,7,B,modifier,i
patch,NN,NN,IN,Medical_Device,B,device,0,0,B,others,i
of,IN,NN,NN,NA,B,NA,0,0,B,others,i
skin,NN,IN,.,Body_System,B,organ,2,0,B,organ,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
the,DT,start,NN,NA,B,NA,4,0,B,others,B
outer,NN,DT,NN,Spatial_Concept,B,NA,0,0,B,others,B
edge,NN,NN,VB,Spatial_Concept,B,NA,0,0,B,others,i
be,VB,NN,JJR,NA,B,NA,0,0,B,others,B
more,JJR,VB,NN,Functional_Concept,B,NA,4,7,B,modifier,B
inflame,NN,JJR,CC,NA,B,NA,4,7,B,modifier,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,others,B
scaly,NN,CC,IN,NA,B,NA,2,0,B,others,B
than,IN,NN,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
paler,NN,DT,NN,NA,B,NA,0,0,B,others,B
centre,NN,NN,.,Spatial_Concept,B,NA,0,0,B,others,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
so,IN,start,PRP,NA,B,NA,0,0,B,others,B
it,PRP,IN,RB,NA,B,NA,0,0,B,others,B
often,RB,PRP,VBP,Temporal_Concept,B,NA,5,0,B,time,B
look,VBP,RB,IN,Organism_Attribute,B,NA,0,0,B,others,B
like,IN,VBP,DT,Mental_Process,B,NA,0,0,B,others,B
a,DT,IN,NN,NA,B,NA,0,0,B,others,B
ring,NN,DT,WDT,Medical_Device,B,device,1,0,B,symptom,B
that,WDT,NN,VBP,NA,B,NA,4,0,B,others,B
become,VBP,WDT,RB,NA,B,NA,0,0,B,others,B
gradually,RB,VBP,JJR,NA,B,NA,0,0,B,others,B
larger,JJR,RB,.,Quantitative_Concept,B,NA,4,7,B,modifier,i
.,.,JJR,end,NA,B,NA,0,0,B,others,B
several,JJ,start,NN,Quantitative_Concept,B,NA,4,8,B,modifier,B
patch,NN,JJ,NN,Medical_Device,B,device,0,0,B,symptom,i
occur,NN,NN,IN,Activity,B,NA,0,0,B,others,B
over,IN,NN,DT,Spatial_Concept,B,NA,0,0,B,others,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
body,NN,DT,.,Anatomical_Structure,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
the,DT,start,NN,NA,B,NA,4,0,B,others,B
rash,NN,DT,VB,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
be,VB,NN,RB,NA,B,NA,0,0,B,others,B
mildly,RB,VB,JJ,Qualitative_Concept,B,NA,0,0,B,others,B
irritate,JJ,RB,CC,NA,B,NA,0,0,B,others,B
but,CC,JJ,VBZ,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,others,B
sometimes,VBZ,CC,PRP,Temporal_Concept,B,NA,4,8,B,others,B
it,PRP,VBZ,VB,NA,B,NA,0,0,B,others,B
be,VB,PRP,RB,NA,B,NA,0,0,B,others,B
very,RB,VB,JJ,Qualitative_Concept,B,NA,4,0,B,others,B
itchy,JJ,RB,CC,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
and,CC,JJ,JJ,Idea_or_Concept,B,NA,4,0,B,others,i
inflamed.,JJ,CC,'',NA,B,NA,4,7,B,modifier,i
','',JJ,NN,NA,B,NA,0,0,B,others,B
],NN,'',end,NA,B,NA,0,0,B,others,B
[,JJ,start,NN,NA,B,NA,0,0,B,others,B
hello,NN,JJ,.,NA,B,NA,0,0,B,others,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,VB,NA,B,NA,0,0,B,others,B
be,VB,NN,CD,NA,B,NA,0,0,B,others,B
24,CD,VB,NNS,NA,B,NA,0,0,B,modifier,B
years,NNS,CD,JJ,Temporal_Concept,B,NA,5,0,B,time,i
old,JJ,NNS,NN,Temporal_Concept,B,NA,4,14,B,modifier,i
female,NN,JJ,.,Organism_Attribute,B,NA,4,13,B,modifier,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
for,IN,start,DT,Qualitative_Concept,B,NA,0,0,B,others,B
some,DT,IN,NNS,Finding,B,NA,4,8,B,modifier,B
days,NNS,DT,VBP,Finding,I,NA,5,0,B,time,i
i,VBP,NNS,VBP,NA,B,NA,0,0,B,others,B
have,VBP,VBP,NN,Qualitative_Concept,B,NA,0,0,B,others,B
fever,NN,VBP,.,Intellectual_Product,I,NA,1,0,B,symptom,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
the,DT,start,NN,NA,B,NA,4,0,B,others,B
fever,NN,DT,RB,Intellectual_Product,I,NA,1,0,B,symptom,B
suddenly,RB,NN,VBP,Finding,B,NA,0,0,B,others,B
go,VBP,RB,JJ,NA,B,NA,0,0,B,others,B
upto,JJ,VBP,CD,NA,B,NA,0,0,B,others,B
106,CD,JJ,NN,NA,B,NA,4,12,B,modifier,B
degree,NN,CD,.,Quantitative_Concept,B,NA,4,12,I,modifier,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,JJ,Qualitative_Concept,B,NA,0,0,B,others,B
severe,JJ,VBP,NN,Sign_or_Symptom,B,symptom,4,2,B,modifier,B
headache,NN,JJ,CC,Sign_or_Symptom,I,symptom,1,0,B,symptom,i
and,CC,NN,JJ,Idea_or_Concept,B,NA,4,0,B,others,B
joint,JJ,CC,NN,Sign_or_Symptom,B,symptom,3,0,B,disease,B
pain,NN,JJ,.,Sign_or_Symptom,I,symptom,3,0,I,disease,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,JJ,start,VBP,NA,B,NA,0,0,B,others,B
vomit,VBP,JJ,CD,Body_Substance,B,organ,1,0,B,symptom,B
2,CD,VBP,TO,Finding,B,NA,0,0,B,modifier,B
to,TO,CD,CD,Finding,I,NA,0,0,B,others,i
3,CD,TO,NN,Finding,I,NA,0,0,B,modifier,i
time,NN,CD,DT,Finding,I,NA,5,0,B,time,i
a,DT,NN,NN,NA,B,NA,0,0,B,others,B
day,NN,DT,.,Temporal_Concept,B,NA,5,0,B,time,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
blood,NN,start,NN,Tissue,B,NA,2,0,B,organ,B
come,NN,NN,IN,Organic_Chemical,B,NA,0,0,B,others,B
in,IN,NN,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,JJ,NA,B,NA,4,0,B,others,B
white,JJ,DT,NN,Population_Group,B,NA,4,15,B,modifier,B
portion,NN,JJ,IN,Spatial_Concept,B,NA,0,0,B,others,B
of,IN,NN,PRP$,NA,B,NA,0,0,B,others,B
my,PRP$,IN,NN,NA,B,NA,0,0,B,others,B
eyes.,NN,PRP$,'',NA,B,NA,3,0,B,organ,B
','',NN,NN,NA,B,NA,0,0,B,others,B
],NN,'',end,NA,B,NA,0,0,B,others,B
[,NN,start,NNS,NA,B,NA,0,0,B,others,B
i,NNS,NN,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,VB,Qualitative_Concept,B,NA,0,0,B,others,B
be,VB,VBP,VBN,NA,B,NA,0,0,B,others,B
suffer,VBN,VB,IN,Mental_or_Behavioral_Dysfunction,B,symptom,0,0,B,symptom,B
from,IN,VBN,NN,Qualitative_Concept,B,NA,0,0,B,others,i
shake,NN,IN,IN,Activity,B,NA,0,0,B,symptom,i
in,IN,NN,PRP$,NA,B,NA,0,0,B,others,B
my,PRP$,IN,NN,NA,B,NA,0,0,B,others,B
body,NN,PRP$,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
part,NN,NN,CC,Body_Part_Organ_or_Organ_Component,I,organ,0,0,B,organ,i
and,CC,NN,PRP,Idea_or_Concept,B,NA,4,0,B,others,B
it,PRP,CC,VB,NA,B,NA,0,0,B,others,B
affect,VB,PRP,PRP$,Mental_Process,B,NA,0,0,B,others,B
my,PRP$,VB,JJ,NA,B,NA,0,0,B,others,B
leave,JJ,PRP$,NN,NA,B,NA,4,1,B,modifier,B
hand,NN,JJ,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,i
and,CC,NN,PRP$,Idea_or_Concept,B,NA,4,0,B,others,B
my,PRP$,CC,NN,NA,B,NA,0,0,B,others,B
head,NN,PRP$,.,Body_Location_or_Region,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,RB,NA,B,NA,0,0,B,others,B
also,RB,NN,VBP,NA,B,NA,0,0,B,others,B
have,VBP,RB,VBN,Qualitative_Concept,B,NA,0,0,B,others,B
dystonia,VBN,VBP,IN,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
in,IN,VBN,JJ,NA,B,NA,0,0,B,others,B
right,JJ,IN,NN,Body_Part_Organ_or_Organ_Component,B,organ,4,1,B,modifier,B
hand,NN,JJ,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
take,VBP,NNS,NN,Health_Care_Activity,B,medication,0,0,B,others,B
propranolol,NN,VBP,WDT,Pharmacologic_Substance,B,NA,6,1,B,medication,B
which,WDT,NN,NN,NA,B,NA,0,0,B,others,B
help,NN,WDT,IN,Qualitative_Concept,B,NA,0,0,B,others,B
with,IN,NN,JJ,Qualitative_Concept,B,NA,4,0,B,others,B
leave,JJ,IN,NN,NA,B,NA,4,1,B,modifier,B
hand,NN,JJ,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,i
but,CC,NN,VBP,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,others,B
do,VBP,CC,RB,Finding,B,NA,0,0,B,others,B
not,RB,VBP,VB,Finding,I,NA,4,5,B,modifier,B
help,VB,RB,RB,Qualitative_Concept,B,NA,0,0,B,others,i
much,RB,VB,IN,Quantitative_Concept,B,NA,0,0,B,others,B
with,IN,RB,PRP$,Qualitative_Concept,B,NA,4,0,B,others,B
my,PRP$,IN,NN,NA,B,NA,0,0,B,others,B
head,NN,PRP$,.,Body_Location_or_Region,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
lately,RB,start,PRP$,NA,B,NA,0,0,B,others,B
my,PRP$,RB,NN,NA,B,NA,0,0,B,others,B
vision,NN,PRP$,VBP,Organism_Function,B,symptom,0,0,B,symptom,B
have,VBP,NN,VB,Qualitative_Concept,B,NA,0,0,B,others,B
be,VB,VBP,VBN,NA,B,NA,0,0,B,others,B
blurry.,VBN,VB,``,NA,B,NA,0,0,B,symptom,B
``,``,VBN,JJ,NA,B,NA,0,0,B,others,B
],JJ,``,end,NA,B,NA,0,0,B,others,B
[,NN,start,NN,NA,B,NA,0,0,B,others,B
i,NN,NN,VB,NA,B,NA,0,0,B,others,B
be,VB,NN,CD,NA,B,NA,0,0,B,others,B
16,CD,VB,NNS,NA,B,NA,0,0,B,modifier,B
years,NNS,CD,JJ,Temporal_Concept,B,NA,5,0,B,time,i
old,JJ,NNS,CC,Temporal_Concept,B,NA,4,14,B,modifier,i
and,CC,JJ,NN,Idea_or_Concept,B,NA,4,0,B,others,B
im,NN,CC,IN,NA,B,NA,0,0,B,others,B
in,IN,NN,JJ,NA,B,NA,0,0,B,others,B
high,JJ,IN,NN,Manufactured_Object,B,NA,4,3,B,modifier,B
school,NN,JJ,.,Manufactured_Object,I,NA,0,0,B,others,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,VBP,NA,B,NA,0,0,B,others,B
get,VBP,NN,JJ,NA,B,NA,0,0,B,others,B
distract,JJ,VBP,RB,NA,B,NA,0,0,B,others,B
quite,RB,JJ,RB,NA,B,NA,0,0,B,others,B
easily,RB,RB,CC,Qualitative_Concept,B,NA,4,5,B,modifier,B
and,CC,RB,NN,Idea_or_Concept,B,NA,4,0,B,others,B
sort,NN,CC,IN,Cell_Function,B,NA,0,0,B,others,B
of,IN,NN,NN,NA,B,NA,0,0,B,others,B
\'zone,NN,IN,NN,NA,B,NA,0,0,B,others,B
out\,NN,NN,'',NA,B,NA,0,0,B,others,B
','',NN,RB,NA,B,NA,0,0,B,others,B
sometimes,RB,'',WRB,Temporal_Concept,B,NA,4,8,B,others,B
when,WRB,RB,PRP$,Temporal_Concept,B,NA,0,0,B,others,B
my,PRP$,WRB,NNS,NA,B,NA,0,0,B,others,B
teachers,NNS,PRP$,VB,Professional_or_Occupational_Group,B,NA,0,0,B,others,B
be,VB,NNS,NN,NA,B,NA,0,0,B,others,B
talk,NN,VB,CC,Organism_Function,B,symptom,0,0,B,others,B
and,CC,NN,VBP,Idea_or_Concept,B,NA,4,0,B,others,B
have,VBP,CC,TO,Qualitative_Concept,B,NA,0,0,B,others,B
to,TO,VBP,VB,NA,B,NA,0,0,B,others,B
\'snap,VB,TO,PRP,NA,B,NA,0,0,B,others,B
myself,PRP,VB,RB,NA,B,NA,0,0,B,others,B
back,RB,PRP,IN,Body_Location_or_Region,B,organ,4,1,B,modifier,B
into,IN,RB,NN,Functional_Concept,B,NA,0,0,B,others,B
reality\,NN,IN,POS,NA,B,NA,0,0,B,others,B
',POS,NN,.,NA,B,NA,0,0,B,others,B
.,.,POS,end,NA,B,NA,0,0,B,others,B
recently,RB,start,JJ,Temporal_Concept,B,NA,5,0,B,others,B
ive,JJ,RB,NN,Eukaryote,B,NA,0,0,B,others,B
start,NN,JJ,TO,Temporal_Concept,B,NA,0,0,B,others,B
to,TO,NN,VB,NA,B,NA,0,0,B,others,B
slur,VB,TO,PRP$,Finding,B,NA,0,0,B,others,B
my,PRP$,VB,NN,NA,B,NA,0,0,B,others,i
speech,NN,PRP$,CC,Organism_Function,B,symptom,0,0,B,symptom,i
and,CC,NN,NNS,Idea_or_Concept,B,NA,4,0,B,others,B
sometmes,NNS,CC,VBP,NA,B,NA,4,8,B,others,B
struggle,VBP,NNS,TO,NA,B,NA,0,0,B,others,B
to,TO,VBP,VB,NA,B,NA,0,0,B,others,B
say,VB,TO,NNS,NA,B,NA,0,0,B,others,B
things,NNS,VB,CC,Entity,B,NA,4,8,B,modifier,B
and,CC,NNS,VBG,Idea_or_Concept,B,NA,4,0,B,others,B
string,VBG,CC,JJ,Intellectual_Product,B,NA,4,8,B,modifier,B
logical,JJ,VBG,NN,NA,B,NA,0,0,B,others,i
sentence,NN,JJ,RB,Intellectual_Product,B,NA,0,0,B,others,i
together,RB,NN,CC,Qualitative_Concept,B,NA,0,0,B,others,i
and,CC,RB,VB,Idea_or_Concept,B,NA,4,0,B,others,B
find,VB,CC,JJ,Finding,B,NA,0,0,B,others,B
mysel,JJ,VB,VBP,NA,B,NA,0,0,B,others,B
say,VBP,JJ,``,NA,B,NA,0,0,B,others,B
``,``,VBP,JJ,NA,B,NA,0,0,B,others,B
nervermind,JJ,``,'',NA,B,NA,0,0,B,others,B
'','',JJ,RBR,NA,B,NA,0,0,B,others,B
more,RBR,'',RB,Functional_Concept,B,NA,4,7,B,modifier,B
often,RB,RBR,IN,Temporal_Concept,B,NA,5,0,B,time,i
because,IN,RB,IN,NA,B,NA,0,0,B,others,B
of,IN,IN,DT,NA,B,NA,0,0,B,others,B
this,DT,IN,CC,Eukaryote,B,NA,4,0,B,others,B
and,CC,DT,RB,Idea_or_Concept,B,NA,4,0,B,others,B
even,RB,CC,RB,NA,B,NA,0,0,B,others,B
sometimes,RB,RB,JJ,Temporal_Concept,B,NA,4,8,B,modifier,B
i,JJ,RB,VBP,NA,B,NA,0,0,B,others,B
forget,VBP,JJ,TO,Mental_or_Behavioral_Dysfunction,B,symptom,0,0,B,symptom,B
to,TO,VBP,VB,NA,B,NA,0,0,B,others,i
breath,VB,TO,RB,Body_Substance,B,organ,1,0,B,symptom,i
so,RB,VB,JJ,NA,B,NA,0,0,B,others,B
i,JJ,RB,VB,NA,B,NA,0,0,B,others,B
be,VB,JJ,JJ,NA,B,NA,0,0,B,others,B
exacerbate,JJ,VB,NN,Finding,B,NA,4,7,B,others,B
halfway,NN,JJ,IN,NA,B,NA,0,0,B,others,B
through,IN,NN,DT,Functional_Concept,B,NA,0,0,B,others,B
a,DT,IN,NN,NA,B,NA,0,0,B,others,B
sentence,NN,DT,.,Intellectual_Product,B,NA,0,0,B,others,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
my,PRP$,start,JJ,NA,B,NA,0,0,B,others,B
average,JJ,PRP$,VB,Quantitative_Concept,B,NA,0,0,B,others,B
be,VB,JJ,IN,NA,B,NA,0,0,B,others,B
about,IN,VB,CD,Qualitative_Concept,B,NA,0,0,B,others,B
80,CD,IN,NN,NA,B,NA,4,12,B,modifier,B
%,NN,CD,IN,NA,B,NA,0,0,B,others,i
in,IN,NN,NN,NA,B,NA,0,0,B,others,B
school,NN,IN,IN,Manufactured_Object,I,NA,0,0,B,others,B
so,IN,NN,NN,NA,B,NA,0,0,B,others,B
i,NN,IN,MD,NA,B,NA,0,0,B,others,B
can,MD,NN,RB,Quantitative_Concept,B,NA,4,8,B,others,B
still,RB,MD,VB,NA,B,NA,0,0,B,others,B
concentrate,VB,RB,CC,Biomedical_or_Dental_Material,B,device,0,0,B,others,B
but,CC,VB,RB,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,others,B
still,RB,CC,VBP,NA,B,NA,0,0,B,others,B
feel,VBP,RB,IN,Mental_Process,B,NA,0,0,B,others,B
like,IN,VBP,NN,Mental_Process,B,NA,0,0,B,others,B
i,NN,IN,MD,NA,B,NA,0,0,B,others,B
would,MD,NN,VB,NA,B,NA,0,0,B,others,B
absorb,VB,MD,RB,NA,B,NA,0,0,B,others,B
so,RB,VB,RB,NA,B,NA,0,0,B,others,B
much,RB,RB,JJR,Quantitative_Concept,B,NA,0,0,B,others,B
more,JJR,RB,IN,Functional_Concept,B,NA,4,7,B,modifier,B
if,IN,JJR,VBN,NA,B,NA,0,0,B,others,B
im,VBN,IN,IN,NA,B,NA,0,0,B,others,B
on,IN,VBN,DT,NA,B,NA,0,0,B,others,B
a,DT,IN,NN,NA,B,NA,0,0,B,others,B
concentration,NN,DT,NN,Mental_Process,B,NA,3,0,B,symptom,B
medication,NN,NN,.,Pharmacologic_Substance,B,NA,6,1,B,medication,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
thank,NN,start,PRP,Typeofification,B,NA,0,0,B,others,B
you,PRP,NN,IN,Typeofification,I,NA,0,0,B,others,B
for,IN,PRP,DT,Qualitative_Concept,B,NA,0,0,B,others,B
all,DT,IN,NN,Quantitative_Concept,B,NA,0,0,B,others,B
help.,NN,DT,POS,NA,B,NA,0,0,B,others,B
',POS,NN,NN,NA,B,NA,0,0,B,others,B
],NN,POS,end,NA,B,NA,0,0,B,others,B
[,JJ,start,NN,NA,B,NA,0,0,B,others,B
hello,NN,JJ,NN,NA,B,NA,0,0,B,others,B
i,NN,NN,VB,NA,B,NA,0,0,B,others,B
be,VB,NN,CD,NA,B,NA,0,0,B,others,B
60,CD,VB,NNS,NA,B,NA,0,0,B,modifier,B
years,NNS,CD,JJ,Temporal_Concept,B,NA,5,0,B,time,i
old,JJ,NNS,.,Temporal_Concept,B,NA,4,14,B,modifier,i
.,.,JJ,end,NA,B,NA,0,0,B,others,B
sometimes,RB,start,JJ,Temporal_Concept,B,NA,4,8,B,modifier,B
i,JJ,RB,VBP,NA,B,NA,0,0,B,others,B
feel,VBP,JJ,DT,Mental_Process,B,NA,0,0,B,others,B
an,DT,VBP,RB,NA,B,NA,0,0,B,others,B
abnormally,RB,DT,JJ,NA,B,NA,0,0,B,others,B
fast,JJ,RB,NN,Finding,B,NA,0,0,B,symptom,i
pulse,NN,JJ,.,Finding,I,NA,0,0,B,symptom,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
sometimes,RB,start,JJ,Temporal_Concept,B,NA,4,8,B,modifier,B
slow,JJ,RB,CC,Qualitative_Concept,B,NA,4,8,B,modifier,i
or,CC,JJ,JJ,NA,B,NA,0,0,B,others,B
irregular,JJ,CC,NN,Finding,B,NA,0,0,B,symptom,B
pulse,NN,JJ,.,Finding,I,NA,0,0,B,symptom,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,VBP,NA,B,NA,0,0,B,others,B
feel,VBP,NN,NN,Mental_Process,B,NA,0,0,B,others,B
dizzy,NN,VBP,.,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,NN,Qualitative_Concept,B,NA,0,0,B,others,B
shortness,NN,VBP,IN,Intellectual_Product,I,NA,0,0,B,symptom,B
of,IN,NN,NN,Intellectual_Product,I,NA,0,0,B,others,i
breath,NN,IN,.,Intellectual_Product,I,NA,1,0,B,symptom,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,VBP,NA,B,NA,0,0,B,others,B
feel,VBP,NN,RB,Mental_Process,B,NA,0,0,B,others,B
chest,RB,VBP,NN,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
pain,NN,RB,.,Sign_or_Symptom,I,symptom,1,0,I,symptom,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,JJ,Qualitative_Concept,B,NA,0,0,B,others,B
high,JJ,VBP,NN,Disease_or_Syndrome,B,disease,3,0,B,disease,B
blood,NN,JJ,NN,Disease_or_Syndrome,I,disease,3,0,I,disease,i
pressure,NN,NN,CC,Disease_or_Syndrome,I,disease,3,0,I,disease,i
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,others,B
i,NN,CC,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NN,NN,Qualitative_Concept,B,NA,0,0,B,others,B
heart,NN,VBP,NN,Disease_or_Syndrome,B,disease,2,0,B,disease,B
